"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b1","b3","b4","b5","b6.1"
"6819",27252,"15",5,2,48,1,1,1,4,2,1,5,9,27,12653.2,6000,1,2,2900.89990234375,205,6000,4000,6,1,2,2,2
"6820",27252,"15",5,1,20,2,1,1,4,1,1,5,9,27,12653.2,6000,1,2,2900.89990234375,205,6000,4000,1,2,2,2,1
"6821",27252,"15",5,1,25,2,1,1,4,1,1,5,9,27,12653.2,6000,1,2,2900.89990234375,205,6000,4000,1,2,2,2,1
"6822",27258,"15",2,2,53,4,1,1,4,2,1,6,12,45,12119,6000,1,2,2900.89990234375,205,6000,4000,6,1,2,2,2
"6823",27258,"15",2,1,23,2,1,1,4,2,1,5,9,45,12119,6000,1,2,2900.89990234375,205,6000,4000,1,1,2,2,2
"6824",27264,"15",3,1,39,1,1,1,4,1,2,4,5,16.5,21619.799991862,3150,1,2,6888,550,3150,2460,1,2,2,2,1
"6825",27264,"15",3,2,39,1,1,1,4,2,2,4,5,16.5,21619.799991862,3150,1,2,6888,550,3150,2460,6,1,2,2,2
"6826",27264,"15",3,1,16,NA,1,1,2,NA,1,5,9,16.5,21619.799991862,3150,1,2,6888,550,3150,2460,2,NA,NA,NA,NA
"6827",27270,"15",5,2,27,2,1,1,2,NA,3,1,NA,17,6671.08,3150,1,2,6888,550,3150,2460,1,1,2,NA,NA
"6828",27270,"15",5,1,54,1,1,1,4,2,3,4,5,17,6671.08,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6829",27270,"15",5,2,51,1,1,1,4,2,3,2,0,17,6671.08,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6830",27270,"15",5,1,28,3,1,1,4,1,3,5,7,17,6671.08,3150,1,2,6888,550,3150,2460,1,2,2,2,1
"6831",27276,"15",4,2,49,1,1,1,4,2,2,6,11,108.5,4821.9,3150,1,2,6888,550,3150,2460,6,1,2,2,2
"6832",27276,"15",4,2,23,1,1,1,4,2,2,4,5,108.5,4821.9,3150,1,2,6888,550,3150,2460,8,1,2,2,2
"6833",27276,"15",4,1,51,1,1,1,4,2,2,6,11,108.5,4821.9,3150,1,2,6888,550,3150,2460,6,1,2,2,2
"6834",27276,"15",4,1,20,2,1,1,4,2,2,4,5,108.5,4821.9,3150,1,2,6888,550,3150,2460,8,1,2,2,2
"6835",27282,"15",3,2,45,1,1,1,4,2,1,12,11,64,15659.9833251953,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6836",27282,"15",3,1,46,1,1,1,4,2,2,4,NA,64,15659.9833251953,3150,1,2,6888,550,3150,2460,6,1,2,2,2
"6837",27282,"15",3,1,17,2,1,1,4,NA,2,5,11,64,15659.9833251953,3150,1,2,6888,550,3150,2460,2,NA,NA,NA,NA
"6838",27288,"15",3,2,22,2,1,1,4,2,2,5,9,37,12099.6666666667,3150,1,2,6888,550,3150,2460,6,1,NA,2,2
"6839",27288,"15",3,2,43,1,1,1,4,2,2,2,0,37,12099.6666666667,3150,1,2,6888,550,3150,2460,6,1,2,2,2
"6840",27288,"15",3,1,46,1,1,1,4,2,2,5,7,37,12099.6666666667,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6841",27294,"15",4,2,47,1,1,1,4,2,2,5,NA,NA,3703.575,3150,1,2,6888,550,3150,2460,6,1,2,2,2
"6842",27294,"15",4,1,47,1,1,1,4,2,2,5,NA,NA,3703.575,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6843",27294,"15",4,1,19,2,1,1,2,2,2,4,6,NA,3703.575,3150,1,2,6888,550,3150,2460,2,2,2,2,2
"6844",27300,"15",4,2,47,1,1,1,4,2,2,5,NA,217,6465.61501220703,3150,1,2,6888,550,3150,2460,6,1,2,2,2
"6845",27300,"15",4,1,22,2,1,1,2,2,1,9,NA,217,6465.61501220703,3150,1,2,6888,550,3150,2460,2,2,2,2,2
"6846",27300,"15",4,1,45,1,1,1,1,2,2,9,NA,217,6465.61501220703,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6847",27306,"15",3,1,39,1,1,1,3,2,2,12,NA,23,19717.9,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6848",27306,"15",3,2,41,1,1,1,1,2,2,6,NA,23,19717.9,3150,1,2,6888,550,3150,2460,1,1,2,2,2
"6849",27312,"15",2,1,49,1,1,1,3,2,3,5,7,20,8043.10001220703,3150,1,2,6888,550,3150,2460,1,2,2,2,2
"6850",27312,"15",2,2,48,1,1,1,3,2,3,1,NA,20,8043.10001220703,3150,1,2,6888,550,3150,2460,6,2,2,2,2
"6851",27318,"15",3,2,31,1,1,1,4,2,NA,NA,NA,44,39579.9166585286,3150,1,2,6888,550,3150,2460,6,2,2,2,2
"6852",27318,"15",3,1,32,1,1,1,4,2,NA,NA,NA,44,39579.9166585286,3150,1,2,6888,550,3150,2460,1,2,2,2,2
"6853",27324,"15",5,2,46,1,1,1,4,2,2,5,7,13.5,9153.94,2700,1,2,9451,435,2700,1600,6,1,2,2,2
"6854",27324,"15",5,1,17,2,1,1,2,NA,1,6,10,13.5,9153.94,2700,1,2,9451,435,2700,1600,2,NA,NA,NA,NA
"6855",27324,"15",5,1,48,1,1,1,4,2,1,5,7,13.5,9153.94,2700,1,2,9451,435,2700,1600,1,1,2,2,2
"6856",27324,"15",5,2,23,2,1,1,1,NA,1,11,17,13.5,9153.94,2700,1,2,9451,435,2700,1600,2,NA,NA,NA,NA
"6857",27330,"15",4,1,45,1,1,1,1,2,1,5,7,20,8671.07501220703,2700,1,2,9451,435,2700,1600,1,1,2,2,2
"6858",27330,"15",4,2,19,2,1,1,4,2,1,5,9,20,8671.07501220703,2700,1,2,9451,435,2700,1600,6,1,2,2,2
"6859",27330,"15",4,2,46,1,1,1,4,2,1,5,8,20,8671.07501220703,2700,1,2,9451,435,2700,1600,6,1,2,2,2
"6860",27336,"15",5,1,49,1,1,1,4,1,1,5,7,14,4930.37000683594,2700,1,2,9451,435,2700,1600,1,1,2,2,1
"6861",27336,"15",5,2,26,1,1,1,4,2,1,5,7,14,4930.37000683594,2700,1,2,9451,435,2700,1600,6,1,1,2,2
"6862",27336,"15",5,2,49,1,1,1,4,1,1,5,8,14,4930.37000683594,2700,1,2,9451,435,2700,1600,6,1,2,2,1
"6863",27336,"15",5,1,26,1,1,1,4,2,1,5,8,14,4930.37000683594,2700,1,2,9451,435,2700,1600,1,1,1,2,2
"6864",27342,"15",4,1,49,1,1,1,4,NA,2,5,NA,25,13530.1,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6865",27342,"15",4,1,26,3,1,1,4,1,2,5,NA,25,13530.1,2700,1,2,9451,435,2700,1600,1,1,NA,NA,1
"6866",27342,"15",4,2,49,1,1,1,4,NA,2,5,NA,25,13530.1,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6867",27348,"15",3,2,37,1,0,1,4,NA,2,5,8,17.5,8542.56666666667,2700,1,2,9451,435,2700,1600,6,1,NA,NA,NA
"6868",27348,"15",3,1,35,1,1,1,4,NA,1,5,8,17.5,8542.56666666667,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6869",27354,"15",2,1,60,1,1,1,4,NA,2,5,7,17,8021.5,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6870",27360,"15",4,2,45,1,1,1,4,NA,2,5,8,60,7268.65,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6871",27360,"15",4,1,17,2,1,1,4,NA,2,5,9,60,7268.65,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6872",27360,"15",4,1,42,1,1,1,4,NA,2,5,8,60,7268.65,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6873",27366,"15",5,2,21,2,1,1,4,NA,2,6,11,15,4719.02399511719,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6874",27366,"15",5,1,43,1,1,1,4,NA,2,5,8,15,4719.02399511719,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6875",27366,"15",5,1,17,2,1,1,2,NA,1,8,11,15,4719.02399511719,2700,1,2,9451,435,2700,1600,2,NA,NA,NA,NA
"6876",27366,"15",5,2,45,1,1,1,4,NA,2,5,8,15,4719.02399511719,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6877",27372,"15",4,2,22,2,1,1,2,NA,1,11,15,20,4541.02501220703,2700,1,2,9451,435,2700,1600,2,NA,NA,NA,NA
"6878",27372,"15",4,2,40,1,1,1,4,2,2,5,9,20,4541.02501220703,2700,1,2,9451,435,2700,1600,1,1,2,2,2
"6879",27372,"15",4,1,42,1,1,1,4,2,2,5,8,20,4541.02501220703,2700,1,2,9451,435,2700,1600,1,1,2,2,2
"6880",27378,"15",4,2,44,1,1,1,4,NA,2,5,8,20,4871.375,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6881",27378,"15",4,2,22,2,1,1,4,NA,2,5,9,20,4871.375,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6882",27378,"15",4,1,45,1,1,1,4,NA,2,5,8,20,4871.375,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6883",27378,"15",4,1,20,2,1,1,4,NA,2,5,9,20,4871.375,2700,1,2,9451,435,2700,1600,1,1,NA,NA,NA
"6884",27384,"15",7,1,23,1,1,1,4,2,1,4,6,20,1884.57142857143,3500,1,2,5053,350,3500,3000,8,1,2,2,2
"6885",27384,"15",7,2,23,1,1,1,4,2,1,4,6,20,1884.57142857143,3500,1,2,5053,350,3500,3000,8,2,2,2,2
"6886",27384,"15",7,2,49,1,1,1,4,2,1,5,9,20,1884.57142857143,3500,1,2,5053,350,3500,3000,6,1,1,2,2
"6887",27384,"15",7,1,48,1,1,1,4,2,1,5,9,20,1884.57142857143,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6888",27390,"15",4,1,35,1,1,1,4,NA,1,5,9,19,10792.5,3500,1,2,5053,350,3500,3000,9,1,1,2,NA
"6889",27390,"15",4,2,33,1,1,1,4,NA,1,5,9,19,10792.5,3500,1,2,5053,350,3500,3000,6,1,2,2,NA
"6890",27396,"15",4,2,52,4,1,1,4,2,1,5,9,70,15785.75,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6891",27396,"15",4,1,30,1,1,1,4,2,1,5,9,70,15785.75,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6892",27396,"15",4,2,29,1,1,1,4,2,1,5,9,70,15785.75,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6893",27402,"15",5,1,35,1,1,1,4,2,1,5,9,50,13383.6,3500,1,2,5053,350,3500,3000,6,1,1,2,2
"6894",27402,"15",5,2,32,1,1,1,4,2,1,5,9,50,13383.6,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6895",27402,"15",5,2,53,4,1,1,4,2,1,5,9,50,13383.6,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6896",27408,"15",4,1,40,1,1,1,4,2,NA,5,9,15,6308.5,3500,1,2,5053,350,3500,3000,9,1,2,2,2
"6897",27408,"15",4,2,39,1,1,1,4,2,NA,5,9,15,6308.5,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6898",27408,"15",4,2,17,NA,1,1,4,NA,NA,5,10,15,6308.5,3500,1,2,5053,350,3500,3000,2,NA,NA,NA,NA
"6899",27414,"15",4,1,42,1,1,1,4,2,1,5,9,32,7087,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6900",27414,"15",4,2,43,1,1,1,4,2,1,5,9,32,7087,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6901",27414,"15",4,2,20,NA,1,1,4,NA,1,6,13,32,7087,3500,1,2,5053,350,3500,3000,2,NA,NA,NA,NA
"6902",27420,"15",5,2,31,1,1,1,4,2,2,1,NA,35,8896.4,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6903",27420,"15",5,1,58,1,1,1,4,2,2,1,NA,35,8896.4,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6904",27420,"15",5,1,30,1,1,1,4,2,1,5,9,35,8896.4,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6905",27426,"15",3,1,37,1,1,1,4,2,1,6,12,38,11922.6666666667,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6906",27426,"15",3,2,39,1,1,1,4,2,1,5,9,38,11922.6666666667,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6907",27432,"15",5,2,35,1,1,1,4,2,1,4,6,30,9034,3500,1,2,5053,350,3500,3000,6,1,2,2,2
"6908",27432,"15",5,1,37,1,1,1,4,2,1,5,9,30,9034,3500,1,2,5053,350,3500,3000,9,1,1,2,2
"6909",27438,"15",4,1,33,1,1,1,4,2,1,5,9,NA,14506,3500,1,2,5053,350,3500,3000,6,1,1,1,2
"6910",27438,"15",4,2,33,1,1,1,4,2,1,5,9,NA,14506,3500,1,2,5053,350,3500,3000,6,1,1,2,2
"6911",27444,"15",3,2,37,1,1,1,4,2,1,4,5,20,6879,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6912",27444,"15",3,1,39,1,1,1,4,2,1,4,5,20,6879,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6913",27450,"15",5,1,58,4,1,1,4,NA,1,1,NA,40,7096.4,5580,2,2,6500,288,5580,3190,9,NA,NA,NA,NA
"6914",27450,"15",5,2,17,NA,1,1,2,2,1,5,8,40,7096.4,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6915",27450,"15",5,1,40,1,1,1,4,2,1,4,5,40,7096.4,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6916",27450,"15",5,2,41,1,1,1,4,2,1,4,5,40,7096.4,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6917",27456,"15",2,2,59,1,1,1,4,2,1,4,5,31,7672,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6918",27462,"15",5,1,38,1,1,1,4,2,1,1,NA,28,2678.2,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6919",27462,"15",5,2,36,1,1,1,4,2,1,1,NA,28,2678.2,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6920",27468,"15",4,2,17,NA,1,1,2,NA,1,6,11,30,10702.25,5580,2,2,6500,288,5580,3190,2,NA,NA,NA,NA
"6921",27468,"15",4,1,40,1,1,1,4,2,1,5,NA,30,10702.25,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6922",27468,"15",4,2,40,1,1,1,4,2,1,5,NA,30,10702.25,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6923",27480,"15",5,2,36,1,1,1,4,2,1,5,8,55,9616.4,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6924",27480,"15",5,1,33,1,1,1,4,2,1,4,5,55,9616.4,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6925",27480,"15",5,2,56,1,1,1,4,2,1,1,NA,55,9616.4,5580,2,2,6500,288,5580,3190,6,2,2,2,2
"6926",27486,"15",2,2,57,1,1,1,4,2,1,4,4,10,10359,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6927",27492,"15",6,1,43,1,1,1,4,2,1,4,5,35,3047.66666666667,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6928",27492,"15",6,2,38,1,1,1,4,2,1,4,3,35,3047.66666666667,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6929",27492,"15",6,2,16,NA,1,1,2,NA,1,6,11,35,3047.66666666667,5580,2,2,6500,288,5580,3190,2,NA,NA,NA,NA
"6930",27498,"15",3,1,40,1,1,1,4,2,1,4,5,20,4915.66666666667,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6931",27498,"15",3,2,36,1,1,1,4,2,1,4,4,20,4915.66666666667,5580,2,2,6500,288,5580,3190,6,1,2,2,2
"6932",27504,"15",4,2,18,2,1,1,4,1,1,6,11,14,6574.25,5700,2,2,3000,209,5700,4132,1,2,2,2,1
"6933",27504,"15",4,2,42,1,1,1,4,2,2,4,5,14,6574.25,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6934",27504,"15",4,1,41,1,1,1,4,2,2,5,8,14,6574.25,5700,2,2,3000,209,5700,4132,1,1,1,2,2
"6935",27510,"15",6,1,59,1,1,1,4,2,2,5,8,34,4452,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6936",27510,"15",6,2,59,1,1,1,4,2,2,5,8,34,4452,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6937",27510,"15",6,2,36,1,1,1,4,2,2,5,8,34,4452,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6938",27510,"15",6,1,33,1,1,1,4,2,2,5,8,34,4452,5700,2,2,3000,209,5700,4132,1,1,1,2,2
"6939",27516,"15",3,1,31,1,1,1,4,2,2,5,8,36,7982.33333333333,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6940",27516,"15",3,2,32,1,1,1,4,2,2,5,8,36,7982.33333333333,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6941",27522,"15",3,1,19,2,1,1,2,NA,1,11,12,40,9437.33333333333,5700,2,2,3000,209,5700,4132,2,NA,NA,NA,NA
"6942",27522,"15",3,2,46,1,1,1,4,2,2,4,5,40,9437.33333333333,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6943",27522,"15",3,1,44,1,1,1,4,2,2,4,5,40,9437.33333333333,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6944",27528,"15",5,1,47,1,1,1,4,2,1,6,11,32,1029,5700,2,2,3000,209,5700,4132,1,1,1,2,2
"6945",27528,"15",5,2,49,1,1,1,4,2,1,6,11,32,1029,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6946",27528,"15",5,1,21,2,1,1,4,1,2,3,8,32,1029,5700,2,2,3000,209,5700,4132,1,2,2,2,1
"6947",27528,"15",5,2,24,2,1,1,4,2,2,3,8,32,1029,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6948",27534,"15",3,2,48,1,1,1,4,2,2,5,8,74,15984.6666666667,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6949",27534,"15",3,1,50,1,1,1,4,2,1,6,11,74,15984.6666666667,5700,2,2,3000,209,5700,4132,1,1,1,2,2
"6950",27534,"15",3,2,20,NA,1,1,4,2,2,5,8,74,15984.6666666667,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6951",27540,"15",5,1,35,1,1,1,4,1,1,6,11,13,6385.8,5700,2,2,3000,209,5700,4132,1,2,2,2,1
"6952",27540,"15",5,2,38,1,1,1,4,2,2,5,8,13,6385.8,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6953",27546,"15",6,2,40,1,1,1,4,2,2,4,5,27,3270.5,5700,2,2,3000,209,5700,4132,6,1,1,2,2
"6954",27546,"15",6,2,17,2,1,1,2,NA,1,6,11,27,3270.5,5700,2,2,3000,209,5700,4132,2,NA,NA,NA,NA
"6955",27546,"15",6,1,39,1,1,1,4,2,1,6,11,27,3270.5,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6956",27552,"15",3,1,27,1,1,1,4,2,2,5,8,55,7888,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6957",27552,"15",3,2,27,1,1,1,4,2,2,5,8,55,7888,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6958",27558,"15",3,2,31,1,1,1,4,2,2,5,8,6,7457.66666666667,5700,2,2,3000,209,5700,4132,6,1,2,2,2
"6959",27558,"15",3,1,33,1,1,1,4,2,2,5,8,6,7457.66666666667,5700,2,2,3000,209,5700,4132,1,1,2,2,2
"6960",27564,"15",4,2,16,2,1,1,2,NA,1,6,10,NA,4422.75,5037,1,2,3100,276,5037,3090,2,NA,NA,NA,NA
"6961",27564,"15",4,2,55,1,1,1,4,2,2,5,8,NA,4422.75,5037,1,2,3100,276,5037,3090,6,NA,NA,2,2
"6962",27564,"15",4,1,55,1,1,1,4,2,2,5,8,NA,4422.75,5037,1,2,3100,276,5037,3090,1,NA,1,2,2
"6963",27570,"15",2,1,60,1,1,1,4,2,2,5,8,NA,8056.5,5037,1,2,3100,276,5037,3090,1,2,1,2,2
"6964",27570,"15",2,2,58,1,1,1,4,2,2,4,5,NA,8056.5,5037,1,2,3100,276,5037,3090,6,2,2,2,2
"6965",27576,"15",4,2,40,1,1,1,4,2,2,4,5,14,6979.5,5037,1,2,3100,276,5037,3090,6,1,2,2,2
"6966",27576,"15",4,1,41,1,1,1,4,2,2,4,5,14,6979.5,5037,1,2,3100,276,5037,3090,1,1,1,2,2
"6967",27576,"15",4,1,17,2,1,1,4,2,2,5,8,14,6979.5,5037,1,2,3100,276,5037,3090,1,1,2,2,2
"6968",27582,"15",4,2,51,1,1,1,4,2,2,6,11,18,8287,5037,1,2,3100,276,5037,3090,6,1,2,2,2
"6969",27582,"15",4,1,24,2,1,1,4,2,2,6,11,18,8287,5037,1,2,3100,276,5037,3090,1,1,2,2,2
"6970",27582,"15",4,1,49,1,1,1,4,2,2,6,11,18,8287,5037,1,2,3100,276,5037,3090,1,1,2,2,2
"6971",27582,"15",4,2,19,2,1,1,2,NA,1,11,12,18,8287,5037,1,2,3100,276,5037,3090,2,NA,NA,NA,NA
"6972",27588,"15",6,1,32,1,1,1,4,2,2,5,8,16,7318.16666666667,5037,1,2,3100,276,5037,3090,1,1,1,2,2
"6973",27588,"15",6,2,34,1,1,1,4,2,2,4,5,16,7318.16666666667,5037,1,2,3100,276,5037,3090,6,1,2,2,2
"6974",27588,"15",6,2,60,1,1,1,4,2,2,4,5,16,7318.16666666667,5037,1,2,3100,276,5037,3090,6,1,2,2,2
"6975",27588,"15",6,1,59,1,1,1,4,2,2,5,8,16,7318.16666666667,5037,1,2,3100,276,5037,3090,1,1,2,2,2
"6976",27594,"15",6,1,16,2,1,1,NA,2,2,5,8,18,3457.66666666667,5037,1,2,3100,276,5037,3090,1,1,2,2,2
"6977",27594,"15",6,1,44,1,1,1,4,2,2,5,8,18,3457.66666666667,5037,1,2,3100,276,5037,3090,1,1,1,2,2
"6978",27594,"15",6,2,21,2,1,1,4,2,2,4,5,18,3457.66666666667,5037,1,2,3100,276,5037,3090,1,1,2,2,2
"6979",27594,"15",6,2,42,1,1,1,4,2,2,4,5,18,3457.66666666667,5037,1,2,3100,276,5037,3090,6,1,2,2,2
"6980",27600,"15",4,2,44,1,1,1,4,2,2,5,8,18,7227.75,5037,1,2,3100,276,5037,3090,6,1,2,2,2
"6981",27600,"15",4,1,41,1,1,1,4,2,2,4,5,18,7227.75,5037,1,2,3100,276,5037,3090,1,1,1,2,2
"6982",27600,"15",4,1,19,2,1,1,4,2,2,5,8,18,7227.75,5037,1,2,3100,276,5037,3090,1,1,2,2,2
"6983",27606,"15",6,2,23,2,0,1,4,2,1,5,6,35,5928.8,2800,1,1,6300,178,2800,2200,2,2,2,2,2
"6984",27606,"15",6,2,49,1,0,1,4,2,2,6,11,35,5928.8,2800,1,1,6300,178,2800,2200,6,2,2,2,2
"6985",27606,"15",6,1,19,2,0,1,4,2,1,6,11,35,5928.8,2800,1,1,6300,178,2800,2200,2,2,NA,2,2
"6986",27606,"15",6,1,47,1,0,1,4,2,2,6,11,35,5928.8,2800,1,1,6300,178,2800,2200,6,1,2,2,2
"6987",27612,"15",3,1,17,2,0,1,4,2,1,6,11,18,4656.33333333333,2800,1,1,6300,178,2800,2200,2,2,NA,2,2
"6988",27612,"15",3,2,43,1,0,1,4,2,2,5,7,18,4656.33333333333,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"6989",27612,"15",3,1,41,1,0,1,4,2,2,5,8,18,4656.33333333333,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"6990",27618,"15",4,1,23,2,0,1,4,2,1,6,10,60,7697.5,2800,1,1,6300,178,2800,2200,6,1,2,2,2
"6991",27618,"15",4,1,54,1,0,1,4,2,1,6,9,60,7697.5,2800,1,1,6300,178,2800,2200,6,1,2,2,2
"6992",27618,"15",4,2,49,1,0,1,4,2,1,5,8,60,7697.5,2800,1,1,6300,178,2800,2200,6,1,2,2,2
"6993",27624,"15",4,2,19,2,0,1,2,NA,1,6,11,30,16235.125,2800,1,1,6300,178,2800,2200,2,2,NA,NA,NA
"6994",27624,"15",4,2,48,1,0,1,4,2,3,4,NA,30,16235.125,2800,1,1,6300,178,2800,2200,6,1,2,2,2
"6995",27624,"15",4,2,21,2,0,4,2,NA,1,11,15,30,16235.125,2800,1,1,6300,178,2800,2200,2,2,NA,NA,NA
"6996",27624,"15",4,1,51,1,0,1,1,2,1,6,NA,30,16235.125,2800,1,1,6300,178,2800,2200,1,1,1,2,2
"6997",27630,"15",3,1,33,1,0,1,4,2,3,5,8,40,10849.4333333333,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"6998",27630,"15",3,2,33,1,0,1,4,2,3,5,8,40,10849.4333333333,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"6999",27636,"15",5,2,57,1,0,1,4,2,3,4,4,30,7515.8,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"7000",27636,"15",5,2,36,1,0,1,4,2,1,5,5,30,7515.8,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"7001",27636,"15",5,1,36,1,0,1,4,2,1,5,5,30,7515.8,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"7002",27642,"15",4,1,35,1,0,1,3,2,2,4,5,40,6714.7,2800,1,1,6300,178,2800,2200,1,1,1,2,2
"7003",27642,"15",4,2,36,1,0,1,3,2,2,5,8,40,6714.7,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"7004",27648,"15",4,2,37,1,0,1,4,2,3,4,5,35,5607.125,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"7005",27648,"15",4,2,17,2,0,1,2,NA,2,6,10,35,5607.125,2800,1,1,6300,178,2800,2200,2,NA,NA,NA,NA
"7006",27648,"15",4,1,38,1,0,1,4,2,3,5,8,35,5607.125,2800,1,1,6300,178,2800,2200,1,1,2,2,2
"7007",27654,"15",5,2,22,2,0,1,2,NA,1,11,15,40,12425.04,2800,1,1,6300,178,2800,2200,2,2,NA,NA,NA
"7008",27654,"15",5,2,48,1,0,1,4,NA,2,5,8,40,12425.04,2800,1,1,6300,178,2800,2200,1,2,NA,NA,NA
"7009",27654,"15",5,1,19,2,0,1,2,NA,1,11,13,40,12425.04,2800,1,1,6300,178,2800,2200,2,2,NA,NA,NA
"7010",27654,"15",5,1,49,1,0,1,4,2,2,6,11,40,12425.04,2800,1,1,6300,178,2800,2200,1,1,1,NA,2
"7011",27660,"15",4,2,16,2,0,1,2,NA,2,6,11,40,4679.7,2800,1,1,6300,178,2800,2200,2,2,NA,NA,NA
"7012",27660,"15",4,2,43,1,0,1,4,2,2,5,8,40,4679.7,2800,1,1,6300,178,2800,2200,6,1,2,NA,2
"7013",27660,"15",4,1,43,1,0,1,4,2,2,5,8,40,4679.7,2800,1,1,6300,178,2800,2200,6,1,2,NA,2
"7014",27666,"15",5,2,33,1,1,1,4,2,1,5,NA,48,7390.54,5000,1,1,6300,236,5000,3500,1,1,2,2,2
"7015",27666,"15",5,1,33,1,1,1,4,2,1,5,NA,48,7390.54,5000,1,1,6300,236,5000,3500,1,1,1,2,2
"7016",27672,"15",4,1,56,1,1,1,4,2,2,4,5,40,5624.275,5000,1,1,6300,236,5000,3500,1,1,2,2,2
"7017",27672,"15",4,1,19,2,1,1,4,2,2,5,8,40,5624.275,5000,1,1,6300,236,5000,3500,1,1,2,2,2
"7018",27672,"15",4,2,48,1,1,1,4,2,2,4,5,40,5624.275,5000,1,1,6300,236,5000,3500,1,1,2,2,2
"7019",27672,"15",4,1,24,2,1,1,4,2,2,5,8,40,5624.275,5000,1,1,6300,236,5000,3500,1,1,1,2,2
