"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b06","b11","b01","b02","CookMthd","b04","b05","a16","a18","h28","h29","a19","a20","a17","a21"
"14977",132384,"45",6,2,24,2,0,1,4,2,4,6,4.2,4323.395,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"14978",132384,"45",6,2,49,1,0,1,4,3,4,3,4.2,4323.395,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"14979",132384,"45",6,2,29,1,0,1,4,2,4,6,4.2,4323.395,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"14980",132396,"45",5,2,35,1,0,1,4,2,4,4,3.5,4007.46,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"14981",132396,"45",5,1,37,1,0,1,4,2,5,9,3.5,4007.46,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,2,10,1,2
"14982",132408,"45",6,1,33,2,0,1,4,2,5,5,4.2,4349.5,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"14983",132408,"45",6,1,47,1,0,1,4,3,4,5,4.2,4349.5,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,3,20,1,2
"14984",132408,"45",6,1,19,2,0,1,4,2,5,9,4.2,4349.5,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"14985",132408,"45",6,2,45,1,0,1,4,3,4,5,4.2,4349.5,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"14986",132420,"45",5,2,32,1,0,1,4,3,2,6,3.5,5953.838,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"14987",132420,"45",5,1,35,1,0,1,4,3,5,9,3.5,5953.838,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,6,2,15,1,2
"14988",132420,"45",5,1,55,5,0,1,4,3,1,NA,3.5,5953.838,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,6,3,20,1,2
"14989",132432,"45",5,1,26,2,0,1,4,2,5,9,3.5,5073.06,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,3,15,1,2
"14990",132432,"45",5,2,22,2,0,1,4,2,5,9,3.5,5073.06,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,3,15,1,2
"14991",132432,"45",5,2,54,1,0,1,4,4,1,NA,3.5,5073.06,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"14992",132432,"45",5,1,56,1,0,1,4,3,4,6,3.5,5073.06,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,2,10,1,2
"14993",132432,"45",5,1,25,2,0,1,4,2,5,9,3.5,5073.06,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,3,20,1,2
"14994",132444,"45",4,2,24,1,0,1,4,2,8,10,2.8,3467.5025,1200,3,1,2480,675,1200,700,60,20000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"14995",132444,"45",4,1,23,1,0,1,4,2,5,9,2.8,3467.5025,1200,3,1,2480,675,1200,700,60,20000,2,4,"Firewood",3,2,1,NA,1,1,2,10,1,2
"14996",132444,"45",4,1,54,1,0,1,4,3,5,9,2.8,3467.5025,1200,3,1,2480,675,1200,700,60,20000,2,4,"Firewood",3,2,1,NA,1,1,3,20,1,2
"14997",132456,"45",5,2,18,2,0,1,4,1,5,9,3.5,6318.7,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,2,10,1,2
"14998",132456,"45",5,1,21,2,0,1,4,1,5,9,3.5,6318.7,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,3,15,1,2
"14999",132456,"45",5,2,42,1,0,1,4,3,4,6,3.5,6318.7,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"15000",132456,"45",5,1,45,1,0,1,4,2,4,6,3.5,6318.7,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,3,10,1,2
"15001",132468,"45",5,2,55,1,0,1,4,3,1,NA,3.5,3896.19,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,NA,1,NA,1,6,NA,NA,1,2
"15002",132468,"45",5,1,58,1,0,1,4,3,1,NA,3.5,3896.19,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,NA,1,NA,1,6,4,20,1,2
"15003",132468,"45",5,1,37,2,0,1,4,1,5,9,3.5,3896.19,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,NA,1,NA,1,6,3,10,1,2
"15004",132468,"45",5,1,35,1,0,1,4,1,4,6,3.5,3896.19,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,NA,1,NA,1,6,3,10,1,2
"15005",132468,"45",5,2,34,1,0,1,4,1,4,6,3.5,3896.19,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,NA,1,NA,1,6,NA,NA,1,2
"15006",132480,"45",5,1,25,2,0,1,4,3,3,9,3.5,5614.38,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,3,19,1,2
"15007",132480,"45",5,2,44,1,0,1,4,3,4,4,3.5,5614.38,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"15008",132480,"45",5,1,22,2,0,1,4,3,3,9,3.5,5614.38,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,3,13,1,2
"15009",132480,"45",5,1,49,1,0,1,4,3,4,4,3.5,5614.38,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,3,13,1,2
"15010",132492,"45",4,1,27,2,0,1,4,1,5,9,3,5105.5275,1100,3,1,1540,296,1100,750,100,30000,1,4,"Firewood",1,3,1,NA,1,1,2,25,1,2
"15011",132492,"45",4,1,43,1,0,1,4,3,5,9,3,5105.5275,1100,3,1,1540,296,1100,750,100,30000,1,4,"Firewood",1,3,1,NA,1,1,3,20,1,2
"15012",132492,"45",4,2,23,2,0,1,4,1,5,9,3,5105.5275,1100,3,1,1540,296,1100,750,100,30000,1,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15013",132492,"45",4,1,21,2,0,1,4,1,5,9,3,5105.5275,1100,3,1,1540,296,1100,750,100,30000,1,4,"Firewood",1,3,1,NA,1,1,2,30,1,2
"15014",132504,"45",6,1,27,2,0,1,4,3,5,9,5,3208.40833333333,1100,3,1,1540,296,1100,750,115,35000,2,4,"Firewood",1,3,1,NA,1,6,2,21,1,2
"15015",132504,"45",6,2,32,1,0,1,4,3,4,6,5,3208.40833333333,1100,3,1,1540,296,1100,750,115,35000,2,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15016",132504,"45",6,1,35,1,0,1,4,3,4,6,5,3208.40833333333,1100,3,1,1540,296,1100,750,115,35000,2,4,"Firewood",1,3,1,NA,1,6,2,20,1,2
"15017",132516,"45",6,1,23,2,0,1,4,2,5,9,4.5,3193.85,1100,3,1,1540,296,1100,750,225,50000,1,4,"Firewood",1,3,1,NA,1,6,3,20,1,2
"15018",132516,"45",6,1,51,1,0,1,4,2,6,12,4.5,3193.85,1100,3,1,1540,296,1100,750,225,50000,1,4,"Firewood",1,3,1,NA,1,6,2,20,1,2
"15019",132516,"45",6,2,20,2,0,1,4,2,5,9,4.5,3193.85,1100,3,1,1540,296,1100,750,225,50000,1,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15020",132516,"45",6,2,24,1,0,1,4,2,5,9,4.5,3193.85,1100,3,1,1540,296,1100,750,225,50000,1,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15021",132516,"45",6,1,26,1,0,1,4,2,6,12,4.5,3193.85,1100,3,1,1540,296,1100,750,225,50000,1,4,"Firewood",1,3,1,NA,1,6,2,30,1,2
"15022",132516,"45",6,2,49,1,0,1,4,2,5,9,4.5,3193.85,1100,3,1,1540,296,1100,750,225,50000,1,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15023",132528,"45",4,2,17,2,0,1,4,1,5,9,4,3299.835,1100,3,1,1540,296,1100,750,135,40000,1,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15024",132528,"45",4,2,40,1,0,1,4,4,1,NA,4,3299.835,1100,3,1,1540,296,1100,750,135,40000,1,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15025",132528,"45",4,1,43,1,0,1,4,3,4,6,4,3299.835,1100,3,1,1540,296,1100,750,135,40000,1,4,"Firewood",1,3,1,NA,1,1,2,20,1,2
"15026",132528,"45",4,2,18,2,0,1,4,1,5,9,4,3299.835,1100,3,1,1540,296,1100,750,135,40000,1,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15027",132540,"45",6,2,25,1,0,1,4,2,5,9,3.5,2786.35,1100,3,1,1540,296,1100,750,120,42000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15028",132540,"45",6,2,46,1,0,1,4,4,1,NA,3.5,2786.35,1100,3,1,1540,296,1100,750,120,42000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15029",132540,"45",6,1,48,1,0,1,4,3,5,9,3.5,2786.35,1100,3,1,1540,296,1100,750,120,42000,2,4,"Firewood",1,3,1,NA,1,1,3,20,1,2
"15030",132540,"45",6,2,20,2,0,1,4,2,5,9,3.5,2786.35,1100,3,1,1540,296,1100,750,120,42000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15031",132540,"45",6,1,24,1,0,1,4,3,1,NA,3.5,2786.35,1100,3,1,1540,296,1100,750,120,42000,2,4,"Firewood",1,3,1,NA,1,1,2,25,1,2
"15032",132552,"45",4,1,26,2,0,1,4,1,5,9,3.6,1679.2125,1100,3,1,1540,296,1100,750,110,35000,2,4,"Firewood",1,3,1,NA,1,1,2,10,1,2
"15033",132552,"45",4,1,24,2,0,1,4,1,4,6,3.6,1679.2125,1100,3,1,1540,296,1100,750,110,35000,2,4,"Firewood",1,3,1,NA,1,1,2,10,1,2
"15034",132552,"45",4,2,57,1,0,1,4,4,1,NA,3.6,1679.2125,1100,3,1,1540,296,1100,750,110,35000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15035",132552,"45",4,1,55,1,0,1,4,3,5,9,3.6,1679.2125,1100,3,1,1540,296,1100,750,110,35000,2,4,"Firewood",1,3,1,NA,1,1,2,30,1,2
"15036",132564,"45",6,1,29,2,0,1,4,2,5,9,3.8,2774.85,1100,3,1,1540,296,1100,750,220,45000,2,4,"Firewood",1,3,1,NA,1,6,2,15,1,2
"15037",132564,"45",6,2,56,1,0,1,4,4,1,NA,3.8,2774.85,1100,3,1,1540,296,1100,750,220,45000,2,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,NA
"15038",132564,"45",6,2,32,1,0,1,4,2,5,9,3.8,2774.85,1100,3,1,1540,296,1100,750,220,45000,2,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15039",132564,"45",6,1,34,1,0,1,4,3,5,9,3.8,2774.85,1100,3,1,1540,296,1100,750,220,45000,2,4,"Firewood",1,3,1,NA,1,6,2,20,1,2
"15040",132564,"45",6,1,53,1,0,1,4,4,1,NA,3.8,2774.85,1100,3,1,1540,296,1100,750,220,45000,2,4,"Firewood",1,3,1,NA,1,6,3,30,1,2
"15041",132576,"45",5,1,33,1,0,1,4,2,5,9,4.4,3901.32,1100,3,1,1540,296,1100,750,130,40000,2,4,"Firewood",1,3,1,NA,2,1,1,20,1,2
"15042",132576,"45",5,2,32,1,0,1,4,2,5,9,4.4,3901.32,1100,3,1,1540,296,1100,750,130,40000,2,4,"Firewood",1,3,1,NA,2,1,NA,NA,1,2
"15043",132588,"45",6,1,49,1,0,1,4,2,6,12,4.6,3473.60166666667,1100,3,1,1540,296,1100,750,125,42000,2,4,"Firewood",1,3,1,NA,1,6,2,20,1,2
"15044",132588,"45",6,2,47,1,0,1,4,3,4,6,4.6,3473.60166666667,1100,3,1,1540,296,1100,750,125,42000,2,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15045",132588,"45",6,1,27,1,0,1,4,2,5,9,4.6,3473.60166666667,1100,3,1,1540,296,1100,750,125,42000,2,4,"Firewood",1,3,1,NA,1,6,2,30,1,2
"15046",132588,"45",6,2,22,1,0,1,4,2,5,9,4.6,3473.60166666667,1100,3,1,1540,296,1100,750,125,42000,2,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15047",132600,"45",6,1,27,1,0,1,4,2,4,6,2,1176.63166666667,1100,3,1,1540,296,1100,750,45,5000,2,4,"Firewood",1,3,1,NA,1,1,2,20,1,2
"15048",132600,"45",6,1,25,1,0,1,4,2,4,6,2,1176.63166666667,1100,3,1,1540,296,1100,750,45,5000,2,4,"Firewood",1,3,1,NA,1,1,3,25,1,2
"15049",132600,"45",6,2,52,4,0,1,4,4,1,NA,2,1176.63166666667,1100,3,1,1540,296,1100,750,45,5000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15050",132600,"45",6,2,19,1,0,1,4,2,5,9,2,1176.63166666667,1100,3,1,1540,296,1100,750,45,5000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15051",132600,"45",6,1,24,2,0,1,4,2,5,9,2,1176.63166666667,1100,3,1,1540,296,1100,750,45,5000,2,4,"Firewood",1,3,1,NA,1,1,2,20,1,2
"15052",132600,"45",6,2,22,1,0,1,4,2,4,6,2,1176.63166666667,1100,3,1,1540,296,1100,750,45,5000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15053",132612,"45",6,2,28,1,0,1,4,3,4,6,3,1775.19166666667,1500,3,1,1840,736,1500,800,120,60000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"15054",132612,"45",6,2,24,2,0,1,4,3,4,6,3,1775.19166666667,1500,3,1,1840,736,1500,800,120,60000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"15055",132612,"45",6,1,29,1,0,1,4,3,4,6,3,1775.19166666667,1500,3,1,1840,736,1500,800,120,60000,2,4,"Firewood",3,2,1,NA,1,6,3,15,1,2
"15056",132612,"45",6,1,57,1,0,1,4,3,4,5,3,1775.19166666667,1500,3,1,1840,736,1500,800,120,60000,2,4,"Firewood",3,2,1,NA,1,6,2,10,1,2
"15057",132612,"45",6,2,59,1,0,1,4,3,1,NA,3,1775.19166666667,1500,3,1,1840,736,1500,800,120,60000,2,4,"Firewood",3,2,1,NA,1,6,NA,NA,1,2
"15058",132624,"45",6,1,46,1,0,1,4,3,5,9,2,2585.56666666667,1500,3,1,1840,736,1500,800,120,70000,NA,NA,NA,NA,NA,1,NA,1,6,3,10,1,2
"15059",132624,"45",6,2,28,2,0,1,4,3,4,5,2,2585.56666666667,1500,3,1,1840,736,1500,800,120,70000,NA,NA,NA,NA,NA,1,NA,1,6,NA,NA,1,2
"15060",132624,"45",6,2,25,1,0,1,4,3,4,5,2,2585.56666666667,1500,3,1,1840,736,1500,800,120,70000,NA,NA,NA,NA,NA,1,NA,1,6,NA,NA,1,2
"15061",132624,"45",6,1,25,1,0,1,4,3,4,5,2,2585.56666666667,1500,3,1,1840,736,1500,800,120,70000,NA,NA,NA,NA,NA,1,NA,1,6,2,10,1,2
"15062",132624,"45",6,2,49,1,0,1,4,3,4,3,2,2585.56666666667,1500,3,1,1840,736,1500,800,120,70000,NA,NA,NA,NA,NA,1,NA,1,6,NA,NA,1,2
"15063",132636,"45",4,2,25,1,0,1,4,3,4,6,2,1334.505,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"15064",132636,"45",4,1,31,1,0,1,4,3,4,6,2,1334.505,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,1,1,2,10,1,2
"15065",132648,"45",6,2,30,1,0,1,4,3,1,NA,3,1520.41166666667,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,2,1,NA,NA,1,2
"15066",132648,"45",6,1,16,NA,0,1,4,1,5,9,3,1520.41166666667,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,2,1,NA,NA,1,NA
"15067",132648,"45",6,1,29,1,0,1,4,3,5,6,3,1520.41166666667,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,2,1,3,15,1,2
"15068",132648,"45",6,1,55,1,0,1,4,3,5,5,3,1520.41166666667,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,2,1,2,10,1,2
"15069",132648,"45",6,2,54,1,0,1,4,3,1,NA,3,1520.41166666667,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,2,1,NA,NA,1,2
"15070",132660,"45",4,1,40,1,0,1,4,3,4,5,2,721.58,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,2,1,2,20,1,2
"15071",132660,"45",4,2,41,1,0,1,4,3,4,5,2,721.58,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,2,1,NA,NA,1,2
"15072",132672,"45",5,1,31,1,0,1,4,3,4,5,3,1174.224,1500,3,1,1840,736,1500,800,120,60000,2,4,"Firewood",3,2,1,NA,1,1,3,20,1,2
"15073",132672,"45",5,2,32,1,0,1,4,3,4,5,3,1174.224,1500,3,1,1840,736,1500,800,120,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"15074",132684,"45",3,1,45,1,0,1,4,3,4,5,2,1197.11,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,1,1,3,20,1,2
"15075",132684,"45",3,2,45,1,0,1,4,3,4,5,2,1197.11,1500,3,1,1840,736,1500,800,60,35000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"15076",132696,"45",5,2,36,1,0,1,4,3,1,NA,1.2,1392.274,1500,3,1,1840,736,1500,800,120,70000,2,4,"Firewood",3,2,1,NA,2,1,NA,NA,1,2
"15077",132696,"45",5,2,16,NA,0,1,2,3,5,9,1.2,1392.274,1500,3,1,1840,736,1500,800,120,70000,2,4,"Firewood",3,2,1,NA,2,1,NA,NA,1,NA
"15078",132696,"45",5,1,37,1,0,1,4,3,4,4,1.2,1392.274,1500,3,1,1840,736,1500,800,120,70000,2,4,"Firewood",3,2,1,NA,2,1,3,20,1,2
"15079",132708,"45",4,2,27,1,0,1,4,3,4,6,1,2730.56,1500,3,1,1840,736,1500,800,120,70000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"15080",132708,"45",4,1,28,1,0,1,4,3,4,6,1,2730.56,1500,3,1,1840,736,1500,800,120,70000,2,4,"Firewood",3,2,1,NA,1,1,2,20,1,2
"15081",132720,"45",5,2,37,1,0,1,4,3,4,6,4,1477.338,1500,3,1,1840,736,1500,800,120,70000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"15082",132720,"45",5,1,40,1,0,1,4,3,4,6,4,1477.338,1500,3,1,1840,736,1500,800,120,70000,2,4,"Firewood",3,2,1,NA,1,1,3,10,1,2
"15083",132732,"45",4,1,45,1,0,1,4,2,5,9,3,4211,1200,3,1,1568,634,1200,800,80,15000,2,4,"Firewood",3,3,1,NA,1,1,2,20,1,2
"15084",132732,"45",4,2,46,1,0,1,4,2,4,6,3,4211,1200,3,1,1568,634,1200,800,80,15000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15085",132732,"45",4,1,18,NA,0,1,4,2,5,9,3,4211,1200,3,1,1568,634,1200,800,80,15000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15086",132744,"45",4,1,47,1,0,1,4,3,5,9,3,2682.3975,1200,3,1,1568,634,1200,800,90,15000,2,4,"Firewood",3,3,1,NA,1,1,3,30,1,2
"15087",132744,"45",4,2,21,2,0,1,4,1,5,9,3,2682.3975,1200,3,1,1568,634,1200,800,90,15000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15088",132744,"45",4,2,47,1,0,1,4,4,1,NA,3,2682.3975,1200,3,1,1568,634,1200,800,90,15000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15089",132744,"45",4,2,18,NA,0,1,NA,1,6,12,3,2682.3975,1200,3,1,1568,634,1200,800,90,15000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,NA
"15090",132756,"45",5,2,49,1,0,1,4,4,1,NA,4,1541.658,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15091",132756,"45",5,1,29,1,0,1,4,2,5,9,4,1541.658,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,1,2,20,1,2
"15092",132756,"45",5,2,26,1,0,1,4,2,5,9,4,1541.658,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15093",132756,"45",5,1,52,1,0,1,4,3,5,9,4,1541.658,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,1,2,30,1,2
"15094",132768,"45",4,1,28,1,0,1,4,2,5,9,3,4093.7325,1200,3,1,1568,634,1200,800,80,20000,2,4,"Firewood",3,3,1,NA,1,1,2,20,1,2
"15095",132768,"45",4,2,29,1,0,1,4,2,2,6,3,4093.7325,1200,3,1,1568,634,1200,800,80,20000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15096",132768,"45",4,2,56,4,0,1,4,4,2,6,3,4093.7325,1200,3,1,1568,634,1200,800,80,20000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15097",132780,"45",5,1,16,NA,0,1,NA,1,5,9,4,11709.78,1200,3,1,1568,634,1200,800,90,22000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,NA
"15098",132780,"45",5,1,20,NA,0,1,NA,1,6,12,4,11709.78,1200,3,1,1568,634,1200,800,90,22000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,NA
"15099",132780,"45",5,2,40,1,0,1,4,3,4,6,4,11709.78,1200,3,1,1568,634,1200,800,90,22000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15100",132780,"45",5,1,42,1,0,1,4,3,5,9,4,11709.78,1200,3,1,1568,634,1200,800,90,22000,2,4,"Firewood",3,3,1,NA,1,1,2,20,1,2
"15101",132792,"45",4,1,41,1,0,1,1,2,5,9,3,1996.795,1200,3,1,1568,634,1200,800,70,15000,2,4,"Firewood",3,3,1,NA,1,1,3,25,1,2
"15102",132792,"45",4,2,19,NA,0,1,4,1,6,12,3,1996.795,1200,3,1,1568,634,1200,800,70,15000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,NA
"15103",132792,"45",4,2,41,1,0,1,4,2,4,6,3,1996.795,1200,3,1,1568,634,1200,800,70,15000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15104",132804,"45",6,2,26,1,0,1,4,2,5,9,4,1325.71666666667,1200,3,1,1568,634,1200,800,80,16000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15105",132804,"45",6,2,47,1,0,1,4,4,4,6,4,1325.71666666667,1200,3,1,1568,634,1200,800,80,16000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15106",132804,"45",6,1,27,1,0,1,4,2,5,9,4,1325.71666666667,1200,3,1,1568,634,1200,800,80,16000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15107",132804,"45",6,1,47,1,0,1,4,3,5,9,4,1325.71666666667,1200,3,1,1568,634,1200,800,80,16000,2,4,"Firewood",3,3,1,NA,1,1,3,20,1,2
"15108",132816,"45",7,2,22,1,0,1,4,2,5,9,3,1665.94571428571,1200,3,1,1568,634,1200,800,65,13000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15109",132816,"45",7,1,19,2,0,1,4,2,5,9,3,1665.94571428571,1200,3,1,1568,634,1200,800,65,13000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15110",132816,"45",7,2,46,1,0,1,4,4,4,6,3,1665.94571428571,1200,3,1,1568,634,1200,800,65,13000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15111",132816,"45",7,1,45,1,0,1,4,3,5,9,3,1665.94571428571,1200,3,1,1568,634,1200,800,65,13000,2,4,"Firewood",3,3,1,NA,1,1,3,20,1,2
"15112",132816,"45",7,1,22,1,0,1,4,2,5,9,3,1665.94571428571,1200,3,1,1568,634,1200,800,65,13000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15113",132828,"45",6,2,47,1,0,1,4,3,4,6,3,2004.00833333333,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"15114",132828,"45",6,1,21,1,0,1,4,2,5,9,3,2004.00833333333,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"15115",132828,"45",6,2,22,1,0,1,4,2,5,9,3,2004.00833333333,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"15116",132828,"45",6,1,47,1,0,1,4,3,5,9,3,2004.00833333333,1200,3,1,1568,634,1200,800,75,14000,2,4,"Firewood",3,3,1,NA,1,6,2,30,1,2
"15117",132840,"45",6,1,28,1,0,1,4,2,5,9,3,1611.39,1200,3,1,1568,634,1200,800,80,16000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15118",132840,"45",6,1,49,1,0,1,4,2,5,9,3,1611.39,1200,3,1,1568,634,1200,800,80,16000,2,4,"Firewood",3,3,1,NA,1,1,3,20,1,2
"15119",132840,"45",6,2,29,1,0,1,4,2,5,9,3,1611.39,1200,3,1,1568,634,1200,800,80,16000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"15120",132852,"45",5,1,35,1,0,1,4,2,4,6,2.7,3199.88,1500,3,1,2289,507,1500,700,100,6000,3,4,"Firewood",1,3,1,NA,1,6,2,20,1,2
"15121",132852,"45",5,2,35,1,0,1,4,3,1,NA,2.7,3199.88,1500,3,1,2289,507,1500,700,100,6000,3,4,"Firewood",1,3,1,NA,1,6,NA,NA,1,2
"15122",132864,"45",3,2,53,1,0,1,4,4,4,6,3.5,5588.8,1500,3,1,2289,507,1500,700,150,55000,2,4,"Firewood",1,3,1,NA,1,1,NA,NA,1,2
"15123",132864,"45",3,1,54,1,0,1,4,3,5,9,3.5,5588.8,1500,3,1,2289,507,1500,700,150,55000,2,4,"Firewood",1,3,1,NA,1,1,3,15,1,2
"15124",132864,"45",3,1,25,NA,0,1,4,1,5,9,3.5,5588.8,1500,3,1,2289,507,1500,700,150,55000,2,4,"Firewood",1,3,1,NA,1,1,2,20,1,2
