"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","a16","a18","h28","h29","a19","a20","a17","a21"
"9594",59472,"64",2,1,48,1,0,1,4,1,3,5,9,5,8136.5,7300,1,1,4200,463,7300,3800,1,0,3,NA,NA,NA,1,2
"9595",59480,"64",5,1,41,1,1,1,4,NA,4,5,8,6,3556.2,7300,1,1,4200,463,7300,3800,1,0,4,1,1,NA,1,2
"9596",59480,"64",5,2,38,1,1,1,4,NA,4,4,5,6,3556.2,7300,1,1,4200,463,7300,3800,1,0,4,1,NA,NA,1,2
"9597",59488,"64",2,2,55,1,0,1,4,NA,3,1,NA,7,775,7300,1,1,4200,463,7300,3800,1,25,3,1,NA,NA,1,1
"9598",59496,"64",2,2,53,1,0,1,4,2,4,1,NA,3,12093,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,NA,1,2
"9599",59496,"64",2,1,55,1,0,1,4,1,4,5,7,3,12093,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,20,1,1
"9600",59504,"64",5,1,16,2,0,1,4,2,3,5,9,12,9667.4,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,NA,1,2
"9601",59504,"64",5,1,36,1,0,1,4,1,3,4,6,12,9667.4,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,NA,1,2
"9602",59504,"64",5,2,36,1,0,1,4,2,3,4,6,12,9667.4,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,NA,1,2
"9603",59512,"64",2,2,46,1,0,1,2,2,2,4,6,4,12731.5,7300,1,1,4200,463,7300,3800,4,60,2,NA,NA,NA,1,2
"9604",59512,"64",2,1,47,1,0,1,2,1,2,4,6,4,12731.5,7300,1,1,4200,463,7300,3800,NA,NA,2,NA,NA,10,1,2
"9605",59520,"64",6,1,60,1,0,1,1,1,4,1,NA,16,19085.1666666667,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,20,1,2
"9606",59520,"64",6,1,31,1,0,1,4,2,3,5,9,16,19085.1666666667,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,NA,1,2
"9607",59520,"64",6,2,26,1,0,1,4,2,3,5,9,16,19085.1666666667,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,NA,1,2
"9608",59520,"64",6,2,60,1,0,1,4,2,4,1,NA,16,19085.1666666667,7300,1,1,4200,463,7300,3800,1,0,2,3,NA,NA,1,1
"9609",59528,"64",3,2,49,1,0,1,4,2,4,1,NA,12,7311,7300,1,1,4200,463,7300,3800,1,0,2,NA,NA,NA,1,2
"9610",59528,"64",3,1,54,1,0,1,4,1,4,1,NA,12,7311,7300,1,1,4200,463,7300,3800,1,0,2,NA,NA,20,1,1
"9611",59528,"64",3,2,18,2,0,1,4,1,3,5,7,12,7311,7300,1,1,4200,463,7300,3800,1,0,2,NA,NA,NA,1,2
"9612",59544,"64",4,1,17,2,1,1,4,NA,2,6,11,6,8960,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,NA
"9613",59544,"64",4,2,21,2,1,1,4,1,2,5,9,6,8960,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9614",59544,"64",4,2,44,1,1,1,4,2,3,4,6,6,8960,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9615",59544,"64",4,1,44,1,1,1,4,1,3,4,6,6,8960,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9616",59552,"64",4,1,34,1,1,1,4,1,3,5,9,5,9163.75,5860,1,2,8401,524,5860,3830,1,0,2,NA,NA,NA,1,2
"9617",59552,"64",4,2,34,1,1,1,4,2,3,5,9,5,9163.75,5860,1,2,8401,524,5860,3830,2,0,2,NA,NA,NA,1,2
"9618",59560,"64",4,2,45,1,1,1,4,2,2,5,9,7,11672,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9619",59560,"64",4,1,45,1,1,1,4,1,2,5,9,7,11672,5860,1,2,8401,524,5860,3830,1,0,3,1,1,NA,1,2
"9620",59560,"64",4,1,18,2,1,1,2,NA,1,11,13,7,11672,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9621",59560,"64",4,1,21,2,1,1,2,NA,1,11,14,7,11672,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9622",59576,"64",2,2,46,1,1,1,4,2,4,4,3,24,10845,5860,1,2,8401,524,5860,3830,1,36,3,3,NA,NA,1,2
"9623",59576,"64",2,1,48,1,1,1,4,1,3,6,9,24,10845,5860,1,2,8401,524,5860,3830,2,20,3,3,1,NA,1,2
"9624",59584,"64",3,2,50,1,1,1,4,2,3,4,3,8,20784,5860,1,2,8401,524,5860,3830,1,0,2,1,NA,NA,1,2
"9625",59584,"64",3,1,51,1,1,3,1,2,1,8,14,8,20784,5860,1,2,8401,524,5860,3830,2,0,2,1,1,NA,1,2
"9626",59592,"64",3,1,19,2,1,1,2,NA,1,9,13,6,10849.6666666667,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9627",59592,"64",3,1,52,1,1,1,4,1,2,5,7,6,10849.6666666667,5860,1,2,8401,524,5860,3830,3,0,3,1,NA,NA,1,2
"9628",59592,"64",3,2,46,1,1,1,4,1,2,5,7,6,10849.6666666667,5860,1,2,8401,524,5860,3830,2,0,3,1,NA,NA,1,2
"9629",59600,"64",5,1,24,1,1,1,4,1,3,5,9,8,13276.8,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9630",59600,"64",5,2,20,1,1,1,4,1,3,5,9,8,13276.8,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9631",59600,"64",5,2,45,1,1,1,4,2,3,4,5,8,13276.8,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9632",59600,"64",5,1,22,2,1,1,4,1,2,6,12,8,13276.8,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9633",59600,"64",5,1,46,1,1,1,4,1,3,4,5,8,13276.8,5860,1,2,8401,524,5860,3830,1,0,3,1,NA,NA,1,2
"9634",59608,"64",2,2,58,1,1,1,4,2,4,2,NA,7,13202,5860,1,2,8401,524,5860,3830,3,0,3,1,NA,NA,1,2
"9635",59616,"64",6,1,35,1,1,1,4,1,3,5,9,7,5793.16666666667,6496,1,2,4266,556,6496,3200,1,0,2,1,NA,NA,1,2
"9636",59616,"64",6,2,55,1,1,1,4,2,4,1,NA,7,5793.16666666667,6496,1,2,4266,556,6496,3200,1,0,2,1,NA,NA,1,2
"9637",59616,"64",6,2,32,1,1,1,4,2,4,4,6,7,5793.16666666667,6496,1,2,4266,556,6496,3200,1,0,2,1,NA,NA,1,2
"9638",59624,"64",4,2,43,1,1,1,4,2,4,4,5,9,10747.25,6496,1,2,4266,556,6496,3200,1,0,3,1,NA,NA,1,2
"9639",59624,"64",4,1,19,2,1,1,4,1,3,5,9,9,10747.25,6496,1,2,4266,556,6496,3200,1,0,3,1,NA,NA,1,2
"9640",59624,"64",4,1,21,2,1,1,4,1,3,4,5,9,10747.25,6496,1,2,4266,556,6496,3200,1,0,3,1,NA,10,1,2
"9641",59624,"64",4,1,44,1,1,1,4,1,4,5,7,9,10747.25,6496,1,2,4266,556,6496,3200,1,0,3,1,NA,NA,1,2
"9642",59632,"64",4,2,36,1,0,1,4,NA,3,5,9,3,25090,6317,1,1,3754,918,6317,3580,1,0,2,NA,0,NA,1,2
"9643",59632,"64",4,1,18,2,0,1,4,1,3,5,9,3,25090,6317,1,1,3754,918,6317,3580,1,0,2,NA,NA,NA,1,2
"9644",59632,"64",4,1,45,1,0,1,4,1,2,6,12,3,25090,6317,1,1,3754,918,6317,3580,1,0,2,NA,0,10,1,2
"9645",59640,"64",3,2,29,1,0,1,4,NA,3,5,8,NA,17782.6666666667,6317,1,1,3754,918,6317,3580,1,NA,2,NA,NA,NA,1,2
"9646",59640,"64",3,1,29,1,0,1,4,1,3,5,8,NA,17782.6666666667,6317,1,1,3754,918,6317,3580,1,NA,2,NA,NA,NA,1,2
"9647",59648,"64",3,2,25,1,0,1,4,1,3,5,6,NA,13496.3,6317,1,1,3754,918,6317,3580,2,15,3,1,NA,NA,1,2
"9648",59648,"64",3,1,29,1,0,1,4,1,3,5,6,NA,13496.3,6317,1,1,3754,918,6317,3580,1,5,3,1,1,10,1,2
"9649",59664,"64",2,2,58,1,0,1,4,2,4,4,5,7,9960.9,6317,1,1,3754,918,6317,3580,3,0,3,1,NA,NA,1,2
"9650",59680,"64",2,2,55,1,0,1,4,2,3,1,NA,3.4,8020.68,6317,1,1,3754,918,6317,3580,1,0,3,1,NA,NA,1,2
"9651",59680,"64",2,1,59,1,0,1,4,1,3,1,NA,3.4,8020.68,6317,1,1,3754,918,6317,3580,5,0,3,1,NA,NA,1,1
"9652",59688,"64",4,1,27,1,0,1,4,2,2,5,9,6,6774.91,6317,1,1,3754,918,6317,3580,1,0,1,1,1,20,1,2
"9653",59688,"64",4,2,25,1,0,1,4,2,2,5,9,6,6774.91,6317,1,1,3754,918,6317,3580,1,0,1,1,NA,NA,1,2
"9654",59696,"64",7,2,43,1,0,1,4,NA,4,4,5,2.8,2436.28571428571,6317,1,1,3754,918,6317,3580,1,0,3,1,NA,NA,1,2
"9655",59696,"64",7,2,20,2,0,1,4,1,2,5,9,2.8,2436.28571428571,6317,1,1,3754,918,6317,3580,1,0,3,1,NA,NA,1,2
"9656",59696,"64",7,1,43,1,0,1,4,1,4,2,NA,2.8,2436.28571428571,6317,1,1,3754,918,6317,3580,1,0,3,1,NA,NA,1,2
"9657",59696,"64",7,2,18,2,0,1,4,1,2,4,5,2.8,2436.28571428571,6317,1,1,3754,918,6317,3580,1,0,3,1,NA,NA,1,2
"9658",59704,"64",2,1,53,1,0,1,4,2,4,4,5,NA,29880.5,6317,1,1,3754,918,6317,3580,1,0,2,1,NA,20,1,2
"9659",59704,"64",2,2,50,1,0,1,4,2,4,1,NA,NA,29880.5,6317,1,1,3754,918,6317,3580,1,0,2,1,NA,NA,1,2
"9660",59712,"64",3,1,27,1,0,1,4,2,2,5,9,NA,29662,6317,1,1,3754,918,6317,3580,1,0,2,1,NA,NA,1,2
"9661",59712,"64",3,2,25,1,0,1,4,2,2,6,12,NA,29662,6317,1,1,3754,918,6317,3580,1,0,2,1,NA,NA,1,2
"9662",59720,"64",4,2,40,1,0,1,4,2,3,4,6,3.2,2969,6317,1,1,3754,918,6317,3580,4,50,4,3,0,0,3,2
"9663",59720,"64",4,1,38,1,0,1,4,2,4,4,6,3.2,2969,6317,1,1,3754,918,6317,3580,1,0,4,3,0,0,1,2
"9664",59728,"64",4,1,24,1,0,1,4,1,1,5,9,NA,5817.5,7300,1,1,4200,463,7300,3800,1,0,1,NA,NA,NA,1,2
"9665",59728,"64",4,2,21,1,0,1,4,2,1,5,9,NA,5817.5,7300,1,1,4200,463,7300,3800,1,0,1,NA,NA,NA,1,2
"9666",59736,"64",3,2,28,1,0,1,4,1,3,5,9,NA,16416.6666666667,7300,1,1,4200,463,7300,3800,1,0,2,1,NA,NA,1,2
"9667",59736,"64",3,1,30,1,0,1,4,1,3,5,9,NA,16416.6666666667,7300,1,1,4200,463,7300,3800,1,0,2,1,1,NA,1,2
"9668",59744,"64",3,2,22,1,0,1,4,2,3,5,9,NA,6406,7300,1,1,4200,463,7300,3800,1,0,2,1,NA,NA,1,2
"9669",59744,"64",3,1,23,1,0,1,4,1,3,5,9,NA,6406,7300,1,1,4200,463,7300,3800,1,0,2,1,NA,10,1,2
"9670",59752,"64",3,2,19,1,0,1,4,2,2,5,9,NA,9370,7300,1,1,4200,463,7300,3800,1,0,1,NA,NA,NA,1,2
"9671",59752,"64",3,1,23,1,0,1,4,1,2,5,9,NA,9370,7300,1,1,4200,463,7300,3800,1,0,1,NA,1,7,1,2
"9672",59760,"64",3,2,22,2,1,2,4,2,3,5,NA,28,2685.66666666667,3344,3,1,15825,578,3344,1725,1,0,4,1,NA,NA,1,2
"9673",59760,"64",3,1,24,2,1,1,4,1,2,5,NA,28,2685.66666666667,3344,3,1,15825,578,3344,1725,1,0,4,1,1,8,1,2
"9674",59768,"64",3,2,20,2,1,1,2,NA,1,10,14,74,2172.33333333333,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9675",59776,"64",7,1,45,1,1,1,4,2,3,5,NA,50,3397.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,1,6,1,2
"9676",59776,"64",7,2,17,2,1,1,4,2,3,5,NA,50,3397.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9677",59776,"64",7,2,23,2,0,1,4,1,2,5,NA,50,3397.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9678",59776,"64",7,1,19,2,0,1,4,1,2,5,NA,50,3397.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,5,1,2
"9679",59776,"64",7,2,45,1,1,1,4,1,4,4,NA,50,3397.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9680",59776,"64",7,2,16,2,1,1,2,NA,2,5,9,50,3397.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9681",59784,"64",6,2,48,1,1,1,4,NA,4,4,NA,38,2957.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9682",59784,"64",6,1,48,1,1,4,4,NA,2,8,NA,38,2957.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,1,7,1,2
"9683",59784,"64",6,2,19,2,1,1,2,NA,1,6,12,38,2957.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9684",59784,"64",6,2,16,2,1,1,2,NA,2,5,9,38,2957.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9685",59792,"64",5,2,41,1,1,1,4,2,4,4,NA,3,3515.8,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9686",59792,"64",5,2,19,2,1,1,2,NA,1,11,13,3,3515.8,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9687",59792,"64",5,1,45,1,1,1,4,2,4,4,NA,3,3515.8,3344,3,1,15825,578,3344,1725,1,0,2,NA,0,5,1,2
"9688",59792,"64",5,1,16,2,1,1,4,1,3,5,NA,3,3515.8,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9689",59800,"64",5,1,49,1,1,1,4,2,4,5,NA,90,7099.6,3344,3,1,15825,578,3344,1725,1,0,3,NA,0,4,1,2
"9690",59800,"64",5,2,46,1,1,1,4,2,4,5,NA,90,7099.6,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9691",59800,"64",5,1,22,2,1,1,4,1,3,5,NA,90,7099.6,3344,3,1,15825,578,3344,1725,1,0,3,NA,1,10,1,2
"9692",59800,"64",5,2,24,2,1,1,4,1,3,5,NA,90,7099.6,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9693",59800,"64",5,1,26,2,1,1,4,1,3,5,NA,90,7099.6,3344,3,1,15825,578,3344,1725,1,0,3,NA,1,8,1,2
"9694",59808,"64",3,1,42,1,1,1,4,2,3,5,NA,70,2679.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,0,5,1,2
"9695",59808,"64",3,2,42,1,1,1,4,2,4,4,NA,70,2679.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9696",59808,"64",3,1,23,2,1,1,1,NA,1,11,16,70,2679.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9697",59816,"64",6,1,34,1,1,1,4,1,2,8,NA,25,3076.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9698",59816,"64",6,2,56,1,1,1,4,2,4,4,NA,25,3076.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9699",59816,"64",6,2,33,1,1,1,4,1,2,8,NA,25,3076.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,NA,NA,1,2
"9700",59816,"64",6,1,59,1,1,1,4,2,4,4,NA,25,3076.66666666667,3344,3,1,15825,578,3344,1725,1,0,2,NA,1,5,1,2
"9701",59824,"64",7,1,50,1,1,1,4,1,3,6,NA,41,2928.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,0,4,1,2
"9702",59824,"64",7,2,49,1,1,1,4,2,4,4,NA,41,2928.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9703",59824,"64",7,2,21,2,1,1,1,NA,1,11,14,41,2928.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9704",59824,"64",7,2,17,2,1,1,2,NA,1,6,10,41,2928.42857142857,3344,3,1,15825,578,3344,1725,1,0,3,NA,NA,NA,1,2
"9705",59832,"64",4,2,56,1,0,1,4,2,3,1,NA,30,4411,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9706",59832,"64",4,2,22,2,0,1,4,2,2,5,NA,30,4411,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9707",59832,"64",4,1,56,1,0,1,4,2,2,4,NA,30,4411,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9708",59832,"64",4,1,26,2,0,1,4,1,1,6,NA,30,4411,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,4,1,2
"9709",59840,"64",5,1,25,1,0,1,4,1,1,4,NA,24,4170.6,5430,3,1,22500,909,5430,2050,1,0,2,NA,NA,5,1,2
"9710",59840,"64",5,2,19,2,0,1,4,2,2,4,NA,24,4170.6,5430,3,1,22500,909,5430,2050,1,0,2,NA,NA,NA,1,2
"9711",59840,"64",5,2,24,1,0,1,4,2,2,4,NA,24,4170.6,5430,3,1,22500,909,5430,2050,1,0,2,NA,NA,NA,1,2
"9712",59840,"64",5,2,51,1,0,1,4,2,3,4,NA,24,4170.6,5430,3,1,22500,909,5430,2050,1,10,2,NA,NA,NA,1,2
"9713",59840,"64",5,1,58,1,0,1,4,2,2,6,NA,24,4170.6,5430,3,1,22500,909,5430,2050,1,0,2,NA,NA,NA,1,2
"9714",59848,"64",6,2,19,2,0,1,2,NA,1,6,NA,20,8057.66666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9715",59848,"64",6,1,24,2,0,4,2,NA,1,11,NA,20,8057.66666666667,5430,3,1,22500,909,5430,2050,1,2,3,NA,NA,4,1,2
"9716",59848,"64",6,1,49,1,0,1,4,1,2,5,NA,20,8057.66666666667,5430,3,1,22500,909,5430,2050,1,5,3,NA,NA,NA,1,2
"9717",59848,"64",6,1,27,2,0,1,4,2,1,9,NA,20,8057.66666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,1,6,1,2
"9718",59848,"64",6,2,47,1,0,1,4,2,3,4,NA,20,8057.66666666667,5430,3,1,22500,909,5430,2050,2,0,3,NA,NA,NA,1,2
"9719",59848,"64",6,1,24,2,0,1,4,1,3,4,NA,20,8057.66666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,4,1,2
"9720",59856,"64",6,2,24,1,0,1,4,2,2,4,NA,20,7157.5,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9721",59856,"64",6,1,25,1,0,1,4,1,2,1,NA,20,7157.5,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,3,1,2
"9722",59856,"64",6,1,54,1,0,1,4,2,2,4,NA,20,7157.5,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9723",59856,"64",6,2,54,1,0,1,4,2,4,1,NA,20,7157.5,5430,3,1,22500,909,5430,2050,1,5,3,NA,NA,NA,1,2
"9724",59864,"64",6,2,46,1,0,1,4,2,3,4,NA,35,2738.16666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9725",59864,"64",6,1,49,1,0,1,4,1,3,4,NA,35,2738.16666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9726",59864,"64",6,2,26,2,0,1,4,1,2,5,NA,35,2738.16666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9727",59864,"64",6,1,24,1,0,1,4,1,2,5,NA,35,2738.16666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,1,5,1,2
"9728",59864,"64",6,2,24,1,0,1,4,2,2,5,NA,35,2738.16666666667,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9729",59872,"64",5,2,23,2,0,5,2,NA,1,9,NA,25,4010,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9730",59872,"64",5,2,57,1,0,1,4,2,4,1,NA,25,4010,5430,3,1,22500,909,5430,2050,1,3,3,NA,NA,NA,1,2
"9731",59872,"64",5,1,59,1,0,1,4,2,2,5,NA,25,4010,5430,3,1,22500,909,5430,2050,1,5,3,NA,NA,NA,1,2
"9732",59872,"64",5,1,25,1,0,1,4,1,1,6,NA,25,4010,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,2,1,2
"9733",59872,"64",5,2,18,1,0,1,4,2,2,5,NA,25,4010,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9734",59880,"64",5,1,17,2,0,1,2,NA,2,5,NA,22,3798.6,5430,3,1,22500,909,5430,2050,1,3,3,NA,NA,NA,1,NA
"9735",59880,"64",5,1,18,2,0,1,2,NA,1,6,NA,22,3798.6,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9736",59880,"64",5,1,36,1,0,1,4,1,2,4,NA,22,3798.6,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,2,1,2
"9737",59880,"64",5,2,35,1,0,1,4,2,3,1,NA,22,3798.6,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9738",59888,"64",5,1,41,1,0,1,4,1,3,4,NA,17,3766,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9739",59888,"64",5,2,41,1,0,1,4,2,3,4,NA,17,3766,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9740",59888,"64",5,2,16,2,0,1,4,2,2,5,NA,17,3766,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,NA
"9741",59896,"64",4,1,43,1,0,1,4,1,3,1,NA,10,12491.5,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9742",59896,"64",4,1,20,2,0,1,4,1,2,5,NA,10,12491.5,5430,3,1,22500,909,5430,2050,1,0,3,NA,1,5,1,2
"9743",59896,"64",4,2,41,1,0,1,4,2,3,1,NA,10,12491.5,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,NA,1,2
"9744",59896,"64",4,1,17,2,0,1,4,1,2,5,NA,10,12491.5,5430,3,1,22500,909,5430,2050,1,0,3,NA,NA,3,1,2
"9745",59904,"64",4,2,30,1,0,1,NA,2,4,1,NA,24,8423.25,5430,3,1,22500,909,5430,2050,1,5,3,NA,NA,NA,1,2
"9746",59904,"64",4,1,30,1,0,1,NA,1,2,5,NA,24,8423.25,5430,3,1,22500,909,5430,2050,1,0,3,NA,1,5,1,2
"9747",59912,"64",6,1,43,1,1,1,4,2,2,6,10,20,2078.16666666667,2055,3,2,18640,341,2055,1108,2,15,3,NA,0,10,1,2
"9748",59912,"64",6,2,36,1,1,1,4,2,2,4,4,20,2078.16666666667,2055,3,2,18640,341,2055,1108,1,0,3,NA,0,NA,1,2
"9749",59920,"64",4,1,21,2,1,1,2,1,2,5,8,12,3040.75,2055,3,2,18640,341,2055,1108,1,0,2,NA,0,5,1,2
"9750",59920,"64",4,1,44,1,1,1,4,2,2,4,4,12,3040.75,2055,3,2,18640,341,2055,1108,1,0,2,NA,1,10,1,2
"9751",59920,"64",4,1,19,2,1,1,2,1,2,5,9,12,3040.75,2055,3,2,18640,341,2055,1108,1,0,2,NA,0,0,1,2
"9752",59920,"64",4,2,41,1,1,1,4,2,2,4,5,12,3040.75,2055,3,2,18640,341,2055,1108,1,0,2,NA,0,0,1,2
"9753",59928,"64",5,1,39,1,1,1,4,2,2,5,7,30,1080.2,2055,3,2,18640,341,2055,1108,1,0,4,1,NA,20,1,2
"9754",59928,"64",5,2,26,1,1,1,4,2,2,4,3,30,1080.2,2055,3,2,18640,341,2055,1108,1,5,4,1,NA,NA,1,2
"9755",59936,"64",4,2,32,1,1,1,4,2,2,4,2,21,1994.5,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,2
"9756",59936,"64",4,1,36,1,1,1,4,1,2,4,5,21,1994.5,2055,3,2,18640,341,2055,1108,1,0,3,NA,0,20,1,2
"9757",59944,"64",8,2,58,1,1,1,4,2,2,4,2,39,1839.75,2055,3,2,18640,341,2055,1108,2,40,3,NA,NA,NA,2,1
"9758",59944,"64",8,1,57,1,1,1,4,2,2,5,7,39,1839.75,2055,3,2,18640,341,2055,1108,2,5,3,NA,1,10,1,2
"9759",59944,"64",8,2,36,1,1,1,4,2,2,4,2,39,1839.75,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,2
"9760",59944,"64",8,2,18,NA,1,1,2,NA,2,6,10,39,1839.75,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,NA
"9761",59944,"64",8,2,16,NA,1,1,2,NA,2,5,8,39,1839.75,2055,3,2,18640,341,2055,1108,1,2,3,NA,NA,NA,1,NA
"9762",59944,"64",8,1,38,1,1,1,4,1,2,4,4,39,1839.75,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,10,1,2
"9763",59952,"64",5,1,48,1,1,1,4,1,2,5,7,28,3420.2,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,10,1,2
"9764",59952,"64",5,2,38,1,1,1,4,2,2,4,3,28,3420.2,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,2
"9765",59952,"64",5,1,19,2,1,1,4,1,2,5,8,28,3420.2,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,10,1,2
"9766",59960,"64",5,1,38,1,1,1,4,2,2,4,NA,61,2493.4,2055,3,2,18640,341,2055,1108,1,0,4,1,NA,NA,1,NA
"9767",59960,"64",5,2,38,1,1,1,4,2,2,4,NA,61,2493.4,2055,3,2,18640,341,2055,1108,1,0,4,1,NA,NA,1,NA
"9768",59960,"64",5,2,17,NA,1,1,2,NA,1,6,10,61,2493.4,2055,3,2,18640,341,2055,1108,1,0,4,1,NA,NA,1,NA
"9769",59968,"64",8,2,43,1,1,1,4,2,2,4,4,36,544.125,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,2
"9770",59968,"64",8,2,23,NA,1,1,2,NA,2,11,14,36,544.125,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,2
"9771",59968,"64",8,1,47,1,1,1,4,2,2,5,7,36,544.125,2055,3,2,18640,341,2055,1108,1,0,3,NA,1,10,1,2
"9772",59968,"64",8,1,18,2,1,1,4,1,2,5,8,36,544.125,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,2
"9773",59968,"64",8,2,21,NA,1,1,2,NA,2,6,10,36,544.125,2055,3,2,18640,341,2055,1108,1,0,3,NA,NA,NA,1,2
"9774",59976,"64",4,1,40,1,1,1,1,2,2,6,11,33,2016.75,2055,3,2,18640,341,2055,1108,1,0,2,NA,0,10,1,2
