"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b6","b6_1","b6_2","b13_1","b13_2","b13_3","b13_4","b14","b15","b15_1","b15_2","n1_3","n1_3_1","e30","e31","e32","e33","e38"
"8679",11040,"15",3,1,42,1,1,1,4,1,6,11,6,9218.66666666667,5934,2,1,7150,890,5934,3900,1,6,70,1998,6,NA,NA,2,1998,2,6,16300,11800,3,15,4,5,NA
"8680",11042,"15",3,1,21,2,1,1,4,1,6,12,13,11600,5934,2,1,7150,890,5934,3900,1,4,56,2011,6,NA,NA,2,2010,2,6,NA,NA,3,15,4,5,NA
"8681",11042,"15",3,2,51,1,1,1,4,1,4,5,13,11600,5934,2,1,7150,890,5934,3900,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8682",11042,"15",3,1,51,1,1,1,4,1,5,8,13,11600,5934,2,1,7150,890,5934,3900,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8683",11044,"15",5,1,40,1,1,1,4,1,6,11,1,9768.4,5934,2,1,7150,890,5934,3900,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8684",11044,"15",5,2,37,1,0,1,4,1,6,11,1,9768.4,5934,2,1,7150,890,5934,3900,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8685",11044,"15",5,1,16,2,0,1,4,1,6,10,1,9768.4,5934,2,1,7150,890,5934,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8686",11046,"15",4,1,38,1,1,1,4,1,5,8,7,8095,4500,2,2,14210,969,4500,2800,1,11,63,2000,6,NA,NA,1,2000,3,6,27000,17300,3,12,2,5,500
"8687",11046,"15",4,2,39,1,1,1,4,1,6,11,7,8095,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8688",11048,"15",3,1,51,1,1,1,4,1,5,8,13,11423,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8689",11048,"15",3,1,25,2,1,1,4,1,9,14,13,11423,4500,2,2,14210,969,4500,2800,1,12,60,2009,6,NA,NA,1,2009,3,6,25000,18000,3,11,1,19,500
"8690",11048,"15",3,2,52,1,1,1,4,1,5,8,13,11423,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8691",11050,"15",3,1,53,1,1,1,4,1,8,11,17,14423.3333333333,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8692",11050,"15",3,2,49,1,1,1,4,2,6,11,17,14423.3333333333,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8693",11050,"15",3,1,19,2,1,1,4,1,9,9,17,14423.3333333333,4500,2,2,14210,969,4500,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8694",11052,"15",3,1,19,2,1,1,4,NA,6,9,13,15939.6666666667,4500,2,2,14210,969,4500,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8695",11052,"15",3,2,59,1,1,1,4,1,9,14,13,15939.6666666667,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8696",11052,"15",3,1,53,1,1,1,4,1,9,14,13,15939.6666666667,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8697",11054,"15",4,1,60,1,1,1,4,1,5,8,18,7430,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8698",11054,"15",4,2,53,1,1,1,4,1,4,5,18,7430,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8699",11054,"15",4,2,24,1,1,1,4,1,5,8,18,7430,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8700",11054,"15",4,2,21,1,1,1,4,1,5,8,18,7430,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8701",11056,"15",3,1,44,1,1,1,4,2,5,8,11,11481,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,23380,14690,1,11,4,3,400
"8702",11056,"15",3,2,43,1,1,1,4,2,5,8,11,11481,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8703",11056,"15",3,1,19,2,1,1,2,NA,6,11,11,11481,4500,2,2,14210,969,4500,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8704",11058,"15",4,1,46,1,1,1,4,1,5,8,11,2594,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8705",11058,"15",4,2,44,1,1,1,4,1,5,8,11,2594,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8706",11058,"15",4,1,20,2,1,1,2,1,9,12,11,2594,4500,2,2,14210,969,4500,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8707",11060,"15",4,1,48,1,1,1,4,2,5,8,13,5991,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8708",11060,"15",4,2,46,1,1,1,4,2,5,8,13,5991,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8709",11060,"15",4,1,22,2,1,1,4,1,6,11,13,5991,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8710",11060,"15",4,2,24,2,1,1,4,1,6,11,13,5991,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8711",11062,"15",3,1,38,1,1,1,4,2,5,8,10,6211,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8712",11062,"15",3,2,36,1,1,1,4,2,4,5,10,6211,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8713",11062,"15",3,1,17,2,1,1,4,NA,5,9,10,6211,4500,2,2,14210,969,4500,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8714",11064,"15",3,1,20,2,1,1,4,2,6,11,14,8197.66666666667,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8715",11064,"15",3,2,48,1,1,1,4,2,5,8,14,8197.66666666667,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8716",11064,"15",3,1,52,1,1,1,4,2,5,8,14,8197.66666666667,4500,2,2,14210,969,4500,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8717",11066,"15",3,2,44,1,1,1,4,2,4,2,10,8707.33333333333,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8718",11066,"15",3,1,47,1,1,1,1,1,6,11,10,8707.33333333333,4200,2,2,4027,442,4200,2800,1,2,70,2010,5,NA,NA,3,NA,NA,NA,2500,NA,1,11,4,5,NA
"8719",11066,"15",3,1,18,2,1,1,4,1,6,12,10,8707.33333333333,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8720",11068,"15",5,2,24,1,1,1,4,2,4,5,25,6654.4,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8721",11068,"15",5,2,59,1,1,1,4,3,1,0,25,6654.4,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8722",11068,"15",5,1,29,1,1,1,4,1,5,8,25,6654.4,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8723",11070,"15",5,2,51,1,1,1,4,1,6,NA,20,4299.2,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8724",11070,"15",5,1,29,1,1,1,4,1,6,NA,20,4299.2,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,1,2002,1,6,NA,NA,NA,NA,NA,NA,NA
"8725",11070,"15",5,1,51,1,1,1,4,1,5,NA,20,4299.2,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8726",11070,"15",5,2,27,1,1,1,4,1,7,NA,20,4299.2,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8727",11072,"15",4,2,23,2,1,1,4,1,4,NA,16,7018.5,4200,2,2,4027,442,4200,2800,1,NA,NA,2006,6,NA,NA,1,NA,2,6,NA,NA,NA,NA,NA,NA,NA
"8728",11072,"15",4,2,47,1,1,1,4,1,1,NA,16,7018.5,4200,2,2,4027,442,4200,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8729",11072,"15",4,1,21,2,1,1,4,1,9,NA,16,7018.5,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8730",11072,"15",4,1,44,1,1,1,4,1,1,NA,16,7018.5,4200,2,2,4027,442,4200,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8731",11074,"15",3,2,46,1,1,1,4,1,4,4,15,3521.33333333333,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8732",11074,"15",3,1,20,2,1,1,4,1,6,11,15,3521.33333333333,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8733",11074,"15",3,1,50,1,1,1,4,1,5,5,15,3521.33333333333,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8734",11076,"15",5,2,30,1,1,1,4,1,5,8,12,8382.8,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8735",11076,"15",5,1,27,1,1,1,4,1,5,8,12,8382.8,4200,2,2,4027,442,4200,2800,1,9,84,2011,6,NA,NA,1,2008,3,5,12900,12900,1,11,1,5,NA
"8736",11076,"15",5,2,52,1,1,1,4,1,4,5,12,8382.8,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8737",11076,"15",5,1,58,1,1,1,4,1,4,5,12,8382.8,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8738",11078,"15",4,1,42,1,1,1,4,1,4,2,10,5681,4200,2,2,4027,442,4200,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2800,2800,1,15,4,NA,NA
"8739",11078,"15",4,2,21,2,1,1,4,1,5,7,10,5681,4200,2,2,4027,442,4200,2800,1,11,84,2007,6,NA,NA,2,2007,3,6,NA,NA,NA,NA,NA,NA,NA
"8740",11078,"15",4,2,45,1,1,1,4,1,4,4,10,5681,4200,2,2,4027,442,4200,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8741",11080,"15",5,2,28,1,1,1,4,1,5,5,15,3614.2,4200,2,2,4027,442,4200,2800,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8742",11080,"15",5,1,26,1,1,1,4,1,5,5,15,3614.2,4200,2,2,4027,442,4200,2800,1,NA,NA,2003,5,NA,NA,1,2003,2,6,3100,3100,1,21,4,5,NA
"8743",11082,"15",4,1,52,1,1,1,4,1,6,9,21,3206.75,4200,2,2,4027,442,4200,2800,1,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8744",11082,"15",4,1,24,2,1,1,4,1,13,18,21,3206.75,4200,2,2,4027,442,4200,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8745",11082,"15",4,2,48,1,1,1,4,2,5,6,21,3206.75,4200,2,2,4027,442,4200,2800,1,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8746",11084,"15",4,1,39,1,1,1,4,1,4,NA,12,7739,4200,2,2,4027,442,4200,2800,2,NA,NA,NA,NA,NA,NA,2,2004,3,5,7480,7480,1,11,1,5,NA
"8747",11084,"15",4,2,41,1,1,1,4,1,4,NA,12,7739,4200,2,2,4027,442,4200,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8748",11084,"15",4,2,18,2,1,1,4,1,5,NA,12,7739,4200,2,2,4027,442,4200,2800,1,8,40,2011,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8749",11086,"15",4,1,20,2,0,1,4,1,11,15,8,5631.5,3600,1,1,5541,706,3600,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8750",11086,"15",4,2,43,1,0,1,4,1,5,8,8,5631.5,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8751",11086,"15",4,1,42,1,0,1,4,1,5,8,8,5631.5,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8752",11088,"15",3,2,53,1,0,1,4,1,5,8,12,15553,3600,1,1,5541,706,3600,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8753",11088,"15",3,2,26,2,0,5,4,1,9,15,12,15553,3600,1,1,5541,706,3600,2800,1,11,8,2010,3,NA,NA,2,2010,3,3,33000,0,NA,33,2,11,NA
"8754",11088,"15",3,1,53,1,0,1,4,1,5,8,12,15553,3600,1,1,5541,706,3600,2800,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8755",11090,"15",5,2,56,1,1,1,4,1,4,5,14,6376.2,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8756",11090,"15",5,2,31,1,0,1,4,1,5,9,14,6376.2,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8757",11090,"15",5,1,34,1,0,1,4,1,5,9,14,6376.2,3600,1,1,5541,706,3600,2800,1,8,84,2008,6,NA,NA,4,2008,3,6,10300,6400,NA,21,3,5,NA
"8758",11092,"15",5,2,29,1,1,1,4,1,5,8,8,1827.8,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8759",11092,"15",5,1,32,1,0,1,4,1,5,8,8,1827.8,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8760",11092,"15",5,2,54,1,1,1,4,1,4,5,8,1827.8,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8761",11092,"15",5,1,57,1,1,1,4,1,5,8,8,1827.8,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8762",11094,"15",3,2,52,1,1,1,4,1,5,8,10,8367.66666666667,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8763",11094,"15",3,1,53,1,1,1,4,1,5,8,10,8367.66666666667,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8764",11094,"15",3,1,21,2,1,1,4,1,6,12,10,8367.66666666667,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8765",11096,"15",4,2,55,1,0,1,4,1,6,11,8,3956.75,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8766",11096,"15",4,1,24,2,0,1,4,1,11,16,8,3956.75,3600,1,1,5541,706,3600,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8767",11096,"15",4,1,23,2,0,1,4,1,8,12,8,3956.75,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8768",11096,"15",4,1,57,1,0,1,4,1,6,11,8,3956.75,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8769",11098,"15",4,1,39,1,1,1,4,1,6,11,8,4784,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8770",11098,"15",4,2,37,1,1,1,4,1,5,8,8,4784,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8771",11100,"15",5,1,21,NA,0,1,4,1,11,14,20,6590.2,3600,1,1,5541,706,3600,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8772",11100,"15",5,2,47,1,0,1,4,1,5,8,20,6590.2,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8773",11100,"15",5,1,46,1,0,1,4,1,5,8,20,6590.2,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8774",11102,"15",5,1,47,1,0,1,4,1,4,5,10,5029,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8775",11102,"15",5,1,23,1,1,1,4,1,5,9,10,5029,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8776",11102,"15",5,2,47,1,0,1,4,1,5,8,10,5029,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8777",11102,"15",5,2,22,1,0,1,4,1,5,9,10,5029,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8778",11104,"15",6,2,22,2,0,1,4,1,11,14,14,5180.16666666667,3600,1,1,5541,706,3600,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8779",11104,"15",6,2,51,1,0,1,4,1,4,5,14,5180.16666666667,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8780",11104,"15",6,1,26,2,0,1,4,1,11,16,14,5180.16666666667,3600,1,1,5541,706,3600,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8781",11104,"15",6,1,51,1,0,1,4,1,6,11,14,5180.16666666667,3600,1,1,5541,706,3600,2800,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8782",11106,"15",3,1,44,1,1,1,4,1,6,11,5,6425,NA,NA,NA,NA,NA,NA,NA,1,7,80,2009,6,NA,NA,4,2009,3,6,22380,20180,1,11,1,5,NA
"8783",11106,"15",3,2,19,2,1,1,4,1,6,11,5,6425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8784",11106,"15",3,2,39,1,1,1,4,1,4,5,5,6425,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"8785",11108,"15",5,2,43,1,0,1,4,1,4,5,6,8567.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8786",11108,"15",5,1,21,2,0,1,4,1,9,12,6,8567.2,NA,NA,NA,NA,NA,NA,NA,1,9,56,2010,5,NA,NA,1,2010,3,5,6000,0,1,61,3,15,NA
"8787",11108,"15",5,1,47,1,1,1,4,1,5,8,6,8567.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8788",11108,"15",5,2,20,2,0,1,4,1,5,9,6,8567.2,NA,NA,NA,NA,NA,NA,NA,1,11,40,2009,3,NA,NA,1,2009,3,3,34500,13500,1,11,1,8,NA
"8789",11110,"15",5,1,29,1,1,1,4,1,5,8,7,4961.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8790",11110,"15",5,2,28,1,0,1,4,1,5,8,7,4961.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8791",11110,"15",5,1,57,1,1,1,4,1,4,5,7,4961.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8792",11110,"15",5,2,56,1,1,1,4,1,4,5,7,4961.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8793",11112,"15",5,2,26,1,1,1,4,NA,6,12,4,5014.4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8794",11112,"15",5,1,24,1,1,1,4,NA,6,12,4,5014.4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8795",11112,"15",5,1,52,1,1,1,4,NA,6,11,4,5014.4,NA,NA,NA,NA,NA,NA,NA,1,4,80,2005,6,NA,NA,4,2005,3,6,14500,12000,1,13,3,5,NA
"8796",11112,"15",5,2,46,1,1,1,4,NA,5,NA,4,5014.4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8797",11114,"15",3,1,22,2,1,1,4,1,8,9,7,13471.3333333333,NA,NA,NA,NA,NA,NA,NA,1,2,80,2010,6,NA,NA,4,2010,3,6,3000,0,1,11,1,5,NA
"8798",11114,"15",3,2,48,1,1,1,4,1,4,5,7,13471.3333333333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8799",11114,"15",3,1,49,1,1,1,4,1,4,5,7,13471.3333333333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8800",11116,"15",3,1,37,1,1,1,4,1,1,NA,2,5981,NA,NA,NA,NA,NA,NA,NA,1,3,80,2011,6,NA,NA,2,NA,NA,NA,12000,11400,1,21,2,5,NA
"8801",11116,"15",3,2,38,1,0,1,4,1,5,8,2,5981,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8802",11118,"15",6,1,38,1,1,1,4,1,8,11,8,1767.83333333333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8803",11118,"15",6,2,38,1,1,1,4,1,5,8,8,1767.83333333333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8804",11120,"15",6,1,30,1,1,1,4,1,5,8,6,2391.83333333333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8805",11120,"15",6,1,53,1,1,1,4,1,5,8,6,2391.83333333333,NA,NA,NA,NA,NA,NA,NA,1,5,80,2011,6,NA,NA,4,NA,NA,NA,5300,2700,1,21,2,5,NA
"8806",11120,"15",6,2,30,1,1,1,4,1,4,4,6,2391.83333333333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8807",11120,"15",6,2,56,1,1,1,4,1,4,5,6,2391.83333333333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
